CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segments
14538,64,2,388.25,3,3,2,332,Others
14539,15,2,537.48,4,3,3,433,Potential Loyalist
14540,9,3,952.66,5,3,4,534,Potential Loyalist
14541,58,8,1453.35,3,5,4,354,Loyal Customers
14542,185,1,103.25,1,1,1,111,Lost Customers
14543,28,15,3345.33,4,5,5,455,Loyal Customers
14544,23,1,902.53,4,1,3,413,Promising
14546,4,5,2573.93,5,4,5,545,Champions
14547,3,8,3974.75,5,5,5,555,Champions
14548,150,2,652.8,2,3,3,233,Needing Attention
14549,310,1,289.24,1,1,2,112,Lost Customers
14550,10,2,757.37,5,3,3,533,Potential Loyalist
14551,17,2,186.23,4,3,1,431,Recent Customers
14552,151,1,164.22,2,1,1,211,Hibernating
14553,18,5,859.27,4,4,3,443,Potential Loyalist
14554,9,4,2279.4900000000002,5,4,5,545,Champions
14555,56,2,312.54,3,3,2,332,Others
14557,84,1,788.38,2,1,3,213,About to Sleep
14560,6,21,1829.6,5,5,4,554,Champions
14561,75,3,1080.76,2,3,4,234,Can’t Lose Them
14562,3,18,5006.77,5,5,5,555,Champions
14565,95,3,1931.71,2,3,4,234,Can’t Lose Them
14566,110,1,1432.0,2,1,4,214,Can’t Lose Them
14567,56,2,1530.3600000000001,3,3,4,334,Promising
14569,0,1,227.39,5,1,1,511,Recent Customers
14570,280,2,218.06,1,3,1,131,Lost Customers
14572,2,7,2804.54,5,5,5,555,Champions
14573,179,8,1237.82,1,5,4,154,Can’t Lose Them
14577,12,3,512.8100000000001,4,3,3,433,Potential Loyalist
14578,2,1,168.63,5,1,1,511,Recent Customers
14581,16,1,138.6,4,1,1,411,Recent Customers
14582,40,1,114.11,3,1,1,311,About to Sleep
14583,5,5,986.96,5,4,4,544,Loyal Customers
14584,168,4,1033.06,1,4,4,144,Can’t Lose Them
14585,49,1,157.05,3,1,1,311,About to Sleep
14586,276,1,237.35999999999999,1,1,1,111,Lost Customers
14587,18,9,1580.29,4,5,4,454,Loyal Customers
14591,14,4,1320.21,4,4,4,444,Loyal Customers
14592,34,3,557.94,3,3,3,333,Others
14593,21,3,617.15,4,3,3,433,Potential Loyalist
14594,6,1,108.33,5,1,1,511,Recent Customers
14595,19,6,1740.6000000000001,4,5,4,454,Loyal Customers
14597,10,2,866.24,5,3,3,533,Potential Loyalist
14598,43,1,221.97,3,1,1,311,About to Sleep
14600,305,1,393.33000000000004,1,1,2,112,Lost Customers
14601,10,1,213.96,5,1,1,511,Recent Customers
14603,274,1,660.0,1,1,3,113,Hibernating
14606,0,85,10842.39,5,5,5,555,Champions
14607,15,14,16209.5,4,5,5,455,Loyal Customers
14608,3,3,1581.15,5,3,4,534,Potential Loyalist
14609,71,4,601.56,2,4,3,243,Needing Attention
14616,242,3,406.08000000000004,1,3,2,132,Hibernating
14618,8,3,553.44,5,3,3,533,Potential Loyalist
14619,245,1,394.44,1,1,2,112,Lost Customers
14620,205,2,412.78000000000003,1,3,2,132,Hibernating
14621,0,4,1482.66,5,4,4,544,Loyal Customers
14622,184,1,320.58000000000004,1,1,2,112,Lost Customers
14623,31,5,886.7,3,4,3,343,Needing Attention
14624,56,2,225.85,3,3,1,331,About to Sleep
14625,195,1,314.1,1,1,2,112,Lost Customers
14626,23,4,2791.27,4,4,5,445,Loyal Customers
14628,90,2,671.96,2,3,3,233,Needing Attention
14629,3,2,955.26,5,3,4,534,Potential Loyalist
14631,50,3,1006.98,3,3,4,334,Promising
14632,262,1,114.56,1,1,1,111,Lost Customers
14633,265,1,344.90000000000003,1,1,2,112,Lost Customers
14636,35,2,609.85,3,3,3,333,Others
14638,50,1,443.6,3,1,2,312,About to Sleep
14639,51,5,2307.95,3,4,5,345,Loyal Customers
14640,23,6,2107.38,4,5,5,455,Loyal Customers
14641,21,1,110.46000000000001,4,1,1,411,Recent Customers
14642,58,1,96.12,3,1,1,311,About to Sleep
14643,169,1,335.87,1,1,2,112,Lost Customers
14644,67,2,830.76,2,3,3,233,Needing Attention
14645,156,2,597.09,2,3,3,233,Needing Attention
14646,1,71,271614.14,5,5,5,555,Champions
14647,200,1,236.04000000000002,1,1,1,111,Lost Customers
14649,4,4,1402.59,5,4,4,544,Loyal Customers
14651,66,2,653.75,3,3,3,333,Others
14652,76,1,114.18,2,1,1,211,Hibernating
14653,0,7,1926.65,5,5,4,554,Champions
14655,7,4,1932.23,5,4,4,544,Loyal Customers
14656,168,2,291.05,1,3,2,132,Hibernating
14657,17,4,848.22,4,4,3,443,Potential Loyalist
14658,4,2,247.15,5,3,2,532,Recent Customers
14659,8,9,2529.93,5,5,5,555,Champions
14660,86,2,285.74,2,3,2,232,About to Sleep
14661,26,1,107.95,4,1,1,411,Recent Customers
14662,28,4,741.37,4,4,3,443,Potential Loyalist
14664,19,2,636.24,4,3,3,433,Potential Loyalist
14665,60,5,1835.7,3,4,4,344,Loyal Customers
14666,23,1,195.25,4,1,1,411,Recent Customers
14667,10,20,7203.0,5,5,5,555,Champions
14669,241,3,1259.24,1,3,4,134,Can’t Lose Them
14670,279,2,392.86,1,3,2,132,Hibernating
14672,234,2,765.5500000000001,1,3,3,133,At Risk
14673,2,4,1362.91,5,4,4,544,Loyal Customers
14675,15,1,596.36,4,1,3,413,Promising
14676,30,6,2548.2400000000002,4,5,5,455,Loyal Customers
14680,24,14,25878.71,4,5,5,455,Loyal Customers
14681,70,3,498.95,2,3,3,233,Needing Attention
14682,187,2,52.0,1,3,1,131,Lost Customers
14684,25,4,1033.15,4,4,4,444,Loyal Customers
14687,106,1,628.38,2,1,3,213,About to Sleep
14688,7,20,5134.12,5,5,5,555,Champions
14689,208,1,112.80000000000001,1,1,1,111,Lost Customers
14690,43,2,355.05,3,3,2,332,Others
14691,30,5,2114.33,4,4,5,445,Loyal Customers
14692,136,4,591.55,2,4,3,243,Needing Attention
14693,264,1,172.9,1,1,1,111,Lost Customers
14696,3,6,1784.33,5,5,4,554,Champions
14697,217,2,188.61,1,3,1,131,Lost Customers
14698,1,5,1217.27,5,4,4,544,Loyal Customers
14699,213,1,109.13000000000001,1,1,1,111,Lost Customers
14700,31,3,2195.1,3,3,5,335,Loyal Customers
14701,10,9,2526.09,5,5,5,555,Champions
14702,0,16,2941.34,5,5,5,555,Champions
14703,14,1,318.17,4,1,2,412,Recent Customers
14704,10,9,1493.96,5,5,4,554,Champions
14705,198,1,179.0,1,1,1,111,Lost Customers
14708,2,2,707.3100000000001,5,3,3,533,Potential Loyalist
14709,14,12,4606.9400000000005,4,5,5,455,Loyal Customers
14710,13,4,599.48,4,4,3,443,Potential Loyalist
14711,9,11,2839.62,5,5,5,555,Champions
14712,28,3,917.07,4,3,4,434,Potential Loyalist
14713,8,9,2236.35,5,5,5,555,Champions
14714,23,1,160.19,4,1,1,411,Recent Customers
14715,24,4,867.38,4,4,3,443,Potential Loyalist
14716,42,2,307.51,3,3,2,332,Others
14719,1,5,1581.84,5,4,4,544,Loyal Customers
14720,5,3,663.81,5,3,3,533,Potential Loyalist
14722,146,1,180.42,2,1,1,211,Hibernating
14723,9,3,666.71,5,3,3,533,Potential Loyalist
14725,24,1,655.58,4,1,3,413,Promising
14727,273,1,268.58,1,1,2,112,Lost Customers
14730,0,8,1897.57,5,5,4,554,Champions
14731,46,3,380.02,3,3,2,332,Others
14732,7,8,2702.4900000000002,5,5,5,555,Champions
14733,15,9,5228.6900000000005,4,5,5,455,Loyal Customers
14735,3,31,5813.49,5,5,5,555,Champions
14737,3,2,730.55,5,3,3,533,Potential Loyalist
14738,42,7,1314.45,3,5,4,354,Loyal Customers
14739,3,6,3188.4,5,5,5,555,Champions
14740,196,3,1448.21,1,3,4,134,Can’t Lose Them
14741,11,4,905.04,5,4,3,543,Potential Loyalist
14744,15,6,874.98,4,5,3,453,Potential Loyalist
14745,112,5,1220.26,2,4,4,244,Can’t Lose Them
14747,248,1,328.2,1,1,2,112,Lost Customers
14748,28,3,945.33,4,3,4,434,Potential Loyalist
14752,43,1,389.64000000000004,3,1,2,312,About to Sleep
14753,86,1,563.15,2,1,3,213,About to Sleep
14754,44,2,638.05,3,3,3,333,Others
14755,9,11,5010.28,5,5,5,555,Champions
14756,14,1,738.96,4,1,3,413,Promising
14757,74,1,420.5,2,1,2,212,About to Sleep
14758,144,4,1484.06,2,4,4,244,Can’t Lose Them
14759,4,3,1625.97,5,3,4,534,Potential Loyalist
14760,296,1,89.2,1,1,1,111,Lost Customers
14761,58,2,255.9,3,3,2,332,Others
14762,263,1,300.52,1,1,2,112,Lost Customers
14764,46,1,278.3,3,1,2,312,About to Sleep
14765,28,3,254.11,4,3,2,432,Recent Customers
14766,7,5,2292.97,5,4,5,545,Champions
14768,16,2,192.60000000000002,4,3,1,431,Recent Customers
14769,2,7,10069.97,5,5,5,555,Champions
14770,231,2,876.4200000000001,1,3,3,133,At Risk
14772,111,1,139.26,2,1,1,211,Hibernating
14775,57,2,605.34,3,3,3,333,Others
14776,50,11,2538.2999999999997,3,5,5,355,Loyal Customers
14778,126,2,730.86,2,3,3,233,Needing Attention
14779,280,3,386.15,1,3,2,132,Hibernating
14780,54,2,447.68,3,3,2,332,Others
14782,319,1,200.10000000000002,1,1,1,111,Lost Customers
14784,25,2,289.99,4,3,2,432,Recent Customers
14785,9,2,77.4,5,3,1,531,Recent Customers
14788,6,2,679.44,5,3,3,533,Potential Loyalist
14789,28,1,197.64,4,1,1,411,Recent Customers
14790,16,4,745.06,4,4,3,443,Potential Loyalist
14792,63,1,6.2,3,1,1,311,About to Sleep
14793,20,1,228.99,4,1,1,411,Recent Customers
14794,2,7,1319.91,5,5,4,554,Champions
14795,165,1,131.45000000000002,1,1,1,111,Lost Customers
14796,0,15,6946.67,5,5,5,555,Champions
14798,52,3,173.74,3,3,1,331,About to Sleep
14799,50,1,157.7,3,1,1,311,About to Sleep
14800,47,10,3111.94,3,5,5,355,Loyal Customers
14801,60,1,189.34,3,1,1,311,About to Sleep
14803,161,3,845.5500000000001,2,3,3,233,Needing Attention
14804,8,1,353.27,5,1,2,512,Recent Customers
14805,14,4,546.4,4,4,3,443,Potential Loyalist
14806,74,1,193.39000000000001,2,1,1,211,Hibernating
14808,39,8,2718.6,3,5,5,355,Loyal Customers
14810,40,10,1907.44,3,5,4,354,Loyal Customers
14815,36,2,778.5,3,3,3,333,Others
14816,196,1,271.85,1,1,2,112,Lost Customers
14817,199,2,1110.34,1,3,4,134,Can’t Lose Them
14818,73,3,657.8,2,3,3,233,Needing Attention
14819,63,2,272.07,3,3,2,332,Others
14820,20,4,507.29,4,4,3,443,Potential Loyalist
14823,179,3,321.43,1,3,2,132,Hibernating
14824,9,4,1127.71,5,4,4,544,Loyal Customers
14825,3,10,1824.5800000000002,5,5,4,554,Champions
14828,196,3,2139.76,1,3,5,135,Can’t Lose Them
14829,28,2,312.22,4,3,2,432,Recent Customers
14830,52,1,188.88,3,1,1,311,About to Sleep
14834,17,6,1720.3,4,5,4,454,Loyal Customers
14836,9,3,102.45,5,3,1,531,Recent Customers
14837,89,4,1649.5,2,4,4,244,Can’t Lose Them
14840,267,1,62.85,1,1,1,111,Lost Customers
14841,52,5,2900.6,3,4,5,345,Loyal Customers
14842,43,4,2824.69,3,4,5,345,Loyal Customers
14844,63,4,3189.81,3,4,5,345,Loyal Customers
14847,148,1,309.40000000000003,2,1,2,212,About to Sleep
14849,21,20,7363.650000000001,4,5,5,455,Loyal Customers
14850,311,1,325.75,1,1,2,112,Lost Customers
14851,22,2,511.35,4,3,3,433,Potential Loyalist
14852,57,6,2836.69,3,5,5,355,Loyal Customers
14853,23,2,475.8,4,3,2,432,Recent Customers
14854,77,7,2740.03,2,5,5,255,Can’t Lose Them
14855,118,2,645.65,2,3,3,233,Needing Attention
14856,35,3,1290.53,3,3,4,334,Promising
14857,59,2,1173.1200000000001,3,3,4,334,Promising
14859,12,4,1353.74,4,4,4,444,Loyal Customers
14860,18,1,170.32,4,1,1,411,Recent Customers
14861,51,1,125.79,3,1,1,311,About to Sleep
14862,25,2,841.2,4,3,3,433,Potential Loyalist
14863,28,1,266.76,4,1,2,412,Recent Customers
14865,6,1,15.0,5,1,1,511,Recent Customers
14866,10,11,14286.220000000001,5,5,5,555,Champions
14867,185,3,710.28,1,3,3,133,At Risk
14868,2,8,2953.59,5,5,5,555,Champions
14869,8,2,721.45,5,3,3,533,Potential Loyalist
14870,261,1,327.25,1,1,2,112,Lost Customers
14871,2,3,380.33,5,3,2,532,Recent Customers
14873,209,1,519.68,1,1,3,113,Hibernating
14875,107,2,1465.32,2,3,4,234,Can’t Lose Them
14878,12,8,1154.08,4,5,4,454,Loyal Customers
14880,76,3,690.59,2,3,3,233,Needing Attention
14881,19,1,255.4,4,1,2,412,Recent Customers
14882,26,2,589.7,4,3,3,433,Potential Loyalist
14883,18,6,761.59,4,5,3,453,Potential Loyalist
14885,131,1,765.3199999999999,2,1,3,213,About to Sleep
14886,252,1,364.8,1,1,2,112,Lost Customers
14887,78,1,1862.0,2,1,4,214,Can’t Lose Them
14888,206,1,369.2,1,1,2,112,Lost Customers
14889,335,1,135.9,1,1,1,111,Lost Customers
14890,253,1,125.65,1,1,1,111,Lost Customers
14891,147,2,554.38,2,3,3,233,Needing Attention
14893,9,2,1237.8500000000001,5,3,4,534,Potential Loyalist
14894,84,1,655.75,2,1,3,213,About to Sleep
14895,7,20,11138.710000000001,5,5,5,555,Champions
14896,204,1,211.55,1,1,1,111,Lost Customers
14897,7,4,1366.38,5,4,4,544,Loyal Customers
14898,22,5,1170.81,4,4,4,444,Loyal Customers
14901,10,6,924.24,5,5,4,554,Champions
14902,25,1,332.66,4,1,2,412,Recent Customers
14903,20,5,2795.33,4,4,5,445,Loyal Customers
14904,1,2,1025.44,5,3,4,534,Potential Loyalist
14905,157,2,616.15,2,3,3,233,Needing Attention
14907,2,4,2540.4100000000003,5,4,5,545,Champions
14908,73,1,277.8,2,1,2,212,About to Sleep
14910,2,4,434.35,5,4,2,542,Recent Customers
14911,0,188,135973.23,5,5,5,555,Champions
14912,16,2,867.85,4,3,3,433,Potential Loyalist
14913,35,3,926.5600000000001,3,3,4,334,Promising
14915,90,2,307.48,2,3,2,232,About to Sleep
14916,70,4,1260.58,2,4,4,244,Can’t Lose Them
14918,115,2,1610.15,2,3,4,234,Can’t Lose Them
14920,212,2,977.77,1,3,4,134,Can’t Lose Them
14921,29,2,1316.07,4,3,4,434,Potential Loyalist
14923,50,1,749.1,3,1,3,313,Needing Attention
14924,245,1,310.05,1,1,2,112,Lost Customers
14929,31,1,223.88,3,1,1,311,About to Sleep
14930,108,3,2362.96,2,3,5,235,Can’t Lose Them
14931,4,5,1257.68,5,4,4,544,Loyal Customers
14934,81,2,1890.94,2,3,4,234,Can’t Lose Them
14935,296,1,1784.71,1,1,4,114,Can’t Lose Them
14936,33,8,8137.02,3,5,5,355,Loyal Customers
14937,56,3,1621.88,3,3,4,334,Promising
14944,29,12,5900.25,4,5,5,455,Loyal Customers
14946,13,1,100.9,4,1,1,411,Recent Customers
14947,71,2,290.82,2,3,2,232,About to Sleep
14948,22,6,1101.97,4,5,4,454,Loyal Customers
14950,18,1,371.2,4,1,2,412,Recent Customers
14951,78,1,311.69,2,1,2,212,About to Sleep
14952,59,10,7413.33,3,5,5,355,Loyal Customers
14953,24,1,285.67,4,1,2,412,Recent Customers
14954,11,1,294.85,5,1,2,512,Recent Customers
14957,252,1,58.49,1,1,1,111,Lost Customers
14958,146,3,483.73,2,3,3,233,Needing Attention
14959,63,4,695.42,3,4,3,343,Needing Attention
14960,7,2,221.27,5,3,1,531,Recent Customers
14961,10,7,5861.9800000000005,5,5,5,555,Champions
14962,270,1,126.7,1,1,1,111,Lost Customers
14963,9,5,1472.34,5,4,4,544,Loyal Customers
14964,246,1,206.21,1,1,1,111,Lost Customers
14965,95,2,596.09,2,3,3,233,Needing Attention
14966,14,1,183.02,4,1,1,411,Recent Customers
14967,49,1,463.8,3,1,2,312,About to Sleep
14968,29,1,147.59,4,1,1,411,Recent Customers
14970,67,4,1592.06,2,4,4,244,Can’t Lose Them
14971,34,3,1097.98,3,3,4,334,Promising
14972,127,1,114.77,2,1,1,211,Hibernating
14973,106,3,1314.45,2,3,4,234,Can’t Lose Them
14974,36,1,89.94,3,1,1,311,About to Sleep
14975,56,1,279.94,3,1,2,312,About to Sleep
14976,56,7,790.86,3,5,3,353,Needing Attention
14978,71,5,1921.3700000000001,2,4,4,244,Can’t Lose Them
14981,245,1,102.12,1,1,1,111,Lost Customers
14984,18,2,202.37,4,3,1,431,Recent Customers
14985,197,1,172.24,1,1,1,111,Lost Customers
14987,15,1,163.2,4,1,1,411,Recent Customers
14988,211,1,334.54,1,1,2,112,Lost Customers
14995,38,2,231.98000000000002,3,3,1,331,About to Sleep
14997,45,3,546.1999999999999,3,3,3,333,Others
14998,169,2,414.87,1,3,2,132,Hibernating
15000,47,1,490.52,3,1,3,313,Needing Attention
15002,115,3,1010.11,2,3,4,234,Can’t Lose Them
15004,146,1,1220.77,2,1,4,214,Can’t Lose Them
15005,15,26,5824.96,4,5,5,455,Loyal Customers
15006,50,1,480.38,3,1,3,313,Needing Attention
15007,158,1,156.91,2,1,1,211,Hibernating
15009,11,3,1259.43,5,3,4,534,Potential Loyalist
15010,35,1,308.94,3,1,2,312,About to Sleep
15012,53,1,216.48,3,1,1,311,About to Sleep
15014,42,2,257.67,3,3,2,332,Others
15016,172,1,170.04,1,1,1,111,Lost Customers
15017,33,1,125.58,3,1,1,311,About to Sleep
15018,38,2,384.96,3,3,2,332,Others
15019,266,1,252.81,1,1,2,112,Lost Customers
15021,8,8,1673.68,5,5,4,554,Champions
15022,11,4,852.39,5,4,3,543,Potential Loyalist
15023,2,10,6291.01,5,5,5,555,Champions
15024,9,8,1145.21,5,5,4,554,Champions
15025,32,1,361.96,3,1,2,312,About to Sleep
15026,79,3,469.0,2,3,2,232,About to Sleep
15027,30,4,1066.15,4,4,4,444,Loyal Customers
15028,7,3,441.16,5,3,2,532,Recent Customers
15030,71,2,518.28,2,3,3,233,Needing Attention
15031,3,4,653.19,5,4,3,543,Potential Loyalist
15032,255,1,2188.5,1,1,5,115,Can’t Lose Them
15033,4,10,2553.43,5,5,5,555,Champions
15034,15,7,3453.76,4,5,5,455,Loyal Customers
15035,89,1,252.73000000000002,2,1,2,212,About to Sleep
15036,71,3,429.56,2,3,2,232,About to Sleep
15038,58,5,566.86,3,4,3,343,Needing Attention
15039,9,45,18474.93,5,5,5,555,Champions
15041,169,1,179.93,1,1,1,111,Lost Customers
15042,198,1,135.93,1,1,1,111,Lost Customers
15043,30,1,537.0,4,1,3,413,Promising
15044,18,13,5545.18,4,5,5,455,Loyal Customers
15045,151,2,735.66,2,3,3,233,Needing Attention
15046,8,15,5090.42,5,5,5,555,Champions
15047,269,1,343.62,1,1,2,112,Lost Customers
15048,64,3,282.3,3,3,2,332,Others
15049,273,1,121.17000000000002,1,1,1,111,Lost Customers
15050,24,3,1737.69,4,3,4,434,Potential Loyalist
15051,22,3,1383.36,4,3,4,434,Potential Loyalist
15052,318,1,207.73000000000002,1,1,1,111,Lost Customers
15053,4,3,693.95,5,3,3,533,Potential Loyalist
15054,11,2,302.1,5,3,2,532,Recent Customers
15057,274,2,1489.5,1,3,4,134,Can’t Lose Them
15058,24,11,2102.54,4,5,5,455,Loyal Customers
15059,40,9,1337.72,3,5,4,354,Loyal Customers
15060,7,4,294.25,5,4,2,542,Recent Customers
15061,3,36,34583.479999999996,5,5,5,555,Champions
15062,70,3,778.78,2,3,3,233,Needing Attention
15063,212,1,370.79999999999995,1,1,2,112,Lost Customers
15065,37,4,3158.13,3,4,5,345,Loyal Customers
15066,52,1,893.59,3,1,3,313,Needing Attention
15067,77,3,1744.76,2,3,4,234,Can’t Lose Them
15068,45,2,553.36,3,3,3,333,Others
15069,178,1,1109.53,1,1,4,114,Can’t Lose Them
15071,93,2,982.07,2,3,4,234,Can’t Lose Them
15073,9,3,1043.41,5,4,4,544,Loyal Customers
15074,104,1,735.67,2,1,3,213,About to Sleep
15075,77,1,773.03,2,1,3,213,About to Sleep
15076,172,1,880.85,1,1,3,113,Hibernating
15078,6,28,8924.460000000001,5,5,5,555,Champions
15079,212,3,753.6600000000001,1,4,3,143,At Risk
15081,21,4,393.65000000000003,4,4,2,442,Recent Customers
15083,256,1,88.2,1,1,1,111,Lost Customers
15087,281,1,306.94,1,1,2,112,Lost Customers
15088,20,2,1160.07,4,3,4,434,Potential Loyalist
15089,9,6,2420.84,5,5,5,555,Champions
15090,307,1,381.32,1,1,2,112,Lost Customers
15091,67,1,480.71,2,1,3,213,About to Sleep
15092,214,2,457.81,1,3,2,132,Hibernating
15093,17,5,3973.29,4,4,5,445,Loyal Customers
15095,103,4,1370.6000000000001,2,4,4,244,Can’t Lose Them
15096,42,1,219.39000000000001,3,1,1,311,About to Sleep
15097,3,1,248.08,5,1,2,512,Recent Customers
15098,181,3,39916.5,1,4,5,145,Can’t Lose Them
15099,83,1,410.48,2,1,2,212,About to Sleep
15100,333,1,175.2,1,1,1,111,Lost Customers
15101,8,1,215.25,5,1,1,511,Recent Customers
15103,30,2,703.36,4,3,3,433,Potential Loyalist
15104,196,2,993.54,1,3,4,134,Can’t Lose Them
15105,17,7,2298.93,4,5,5,455,Loyal Customers
15106,17,5,1422.52,4,4,4,444,Loyal Customers
15107,310,4,142.45,1,4,1,141,Lost Customers
15108,141,4,1300.25,2,4,4,244,Can’t Lose Them
15109,245,1,484.95,1,1,3,113,Hibernating
15110,23,4,996.1,4,4,4,444,Loyal Customers
15111,28,2,1278.98,4,3,4,434,Potential Loyalist
15113,9,3,3509.43,5,4,5,545,Champions
15114,29,10,2760.56,4,5,5,455,Loyal Customers
15115,17,1,340.11,4,1,2,412,Recent Customers
15116,17,4,1352.75,4,4,4,444,Loyal Customers
15117,14,5,1551.78,4,4,4,444,Loyal Customers
15118,133,1,244.8,2,1,2,212,About to Sleep
15119,245,1,266.4,1,1,2,112,Lost Customers
15120,133,1,358.82,2,1,2,212,About to Sleep
15121,49,2,457.72,3,3,2,332,Others
15122,113,3,1633.78,2,4,4,244,Can’t Lose Them
15123,6,2,2199.31,5,3,5,535,Loyal Customers
15124,22,2,184.19,4,3,1,431,Recent Customers
15125,24,15,11528.48,4,5,5,455,Loyal Customers
15127,65,1,406.53000000000003,3,1,2,312,About to Sleep
15128,59,4,1471.0,3,4,4,344,Loyal Customers
15129,49,11,3447.4,3,5,5,355,Loyal Customers
15130,169,1,330.11,1,1,2,112,Lost Customers
15132,17,5,977.9300000000001,4,4,4,444,Loyal Customers
15133,127,3,982.42,2,4,4,244,Can’t Lose Them
15134,14,8,1387.99,4,5,4,454,Loyal Customers
15135,238,1,139.05,1,1,1,111,Lost Customers
15136,2,4,1286.7,5,4,4,544,Loyal Customers
15139,239,2,178.96,1,3,1,131,Lost Customers
15140,51,7,2354.25,3,5,5,355,Loyal Customers
15142,45,1,498.74,3,1,3,313,Needing Attention
15143,225,1,259.45,1,1,2,112,Lost Customers
15144,7,17,6580.4400000000005,5,5,5,555,Champions
15145,3,4,1194.73,5,4,4,544,Loyal Customers
15146,164,2,1327.16,1,3,4,134,Can’t Lose Them
15147,239,1,623.5,1,1,3,113,Hibernating
15148,10,1,301.29,5,1,2,512,Recent Customers
15149,133,1,520.8000000000001,2,1,3,213,About to Sleep
15150,16,10,5291.33,4,5,5,455,Loyal Customers
15152,9,13,4745.69,5,5,5,555,Champions
15153,30,1,329.25,4,1,2,412,Recent Customers
15154,74,1,254.28,2,1,2,212,About to Sleep
15156,0,3,961.49,5,4,4,544,Loyal Customers
15157,3,2,850.61,5,3,3,533,Potential Loyalist
15158,44,1,401.40000000000003,3,1,2,312,About to Sleep
15159,1,28,16780.03,5,5,5,555,Champions
15163,17,2,304.47,4,3,2,432,Recent Customers
15164,68,3,824.58,2,4,3,243,Needing Attention
15167,320,1,158.8,1,1,1,111,Lost Customers
15168,25,1,106.56,4,1,1,411,Recent Customers
15171,330,1,1289.5,1,1,4,114,Can’t Lose Them
15172,8,5,1624.05,5,4,4,544,Loyal Customers
15174,322,1,135.75,1,1,1,111,Lost Customers
15175,71,1,224.14,2,1,1,211,Hibernating
15178,259,1,40.5,1,1,1,111,Lost Customers
15179,17,5,2206.9500000000003,4,4,5,445,Loyal Customers
15181,65,3,689.48,3,4,3,343,Needing Attention
15182,153,2,622.85,2,3,3,233,Needing Attention
15184,28,2,402.2,4,3,2,432,Recent Customers
15185,69,1,310.62,2,1,2,212,About to Sleep
15186,13,2,411.41,4,3,2,432,Recent Customers
15187,1,16,4777.18,5,5,5,555,Champions
15189,0,41,16225.39,5,5,5,555,Champions
15192,119,2,729.32,2,3,3,233,Needing Attention
15193,60,1,499.32,3,1,3,313,Needing Attention
15194,2,12,6057.54,5,5,5,555,Champions
15195,2,1,3861.0,5,1,5,515,Promising
15197,10,2,523.11,5,3,3,533,Potential Loyalist
15198,91,2,193.64,2,3,1,231,Hibernating
15199,58,4,1268.7,3,4,4,344,Loyal Customers
15201,86,5,1236.54,2,4,4,244,Can’t Lose Them
15203,25,6,1827.8,4,5,4,454,Loyal Customers
15205,84,2,653.24,2,3,3,233,Needing Attention
15206,9,4,420.3,5,4,2,542,Recent Customers
15208,0,4,804.72,5,4,3,543,Potential Loyalist
15210,224,1,331.18,1,1,2,112,Lost Customers
15211,59,1,511.34000000000003,3,1,3,313,Needing Attention
15212,240,1,101.8,1,1,1,111,Lost Customers
15213,318,2,328.35,1,3,2,132,Hibernating
15214,1,8,1661.44,5,5,4,554,Champions
15215,46,3,734.94,3,4,3,343,Needing Attention
15216,87,1,96.6,2,1,1,211,Hibernating
15218,10,11,5756.89,5,5,5,555,Champions
15219,175,1,305.75,1,1,2,112,Lost Customers
15220,51,6,1778.96,3,5,4,354,Loyal Customers
15222,318,1,585.0,1,1,3,113,Hibernating
15223,225,2,755.75,1,3,3,133,At Risk
15225,233,1,409.40000000000003,1,1,2,112,Lost Customers
15226,310,1,154.41,1,1,1,111,Lost Customers
15227,36,5,1219.4,3,4,4,344,Loyal Customers
