,CustomerID,Recency,Frequency,Monetary,Cluster
4206,18268,133,1,25.5,3
4207,18270,37,2,283.15000000000003,1
4208,18272,2,6,3078.58,1
4209,18273,1,3,204.0,1
4210,18274,29,1,175.92,1
4211,18276,43,1,335.86,4
4212,18277,57,1,110.38,4
4213,18278,73,1,173.9,4
4214,18280,277,1,180.60000000000002,6
4215,18281,180,1,80.82,2
4216,18282,7,2,178.05,1
4217,18283,3,16,2045.53,1
4218,18287,42,3,1837.28,4
